timestamp,cpu_temp_C,cpu_freq_MHz,throttled,cdsp_state,cdsp_processing_load,cdsp_buffer_level,cdsp_clipped,cdsp_cpu_pct,reaper_cpu_pct,pipewire_cpu_pct,mem_used_MB,mem_available_MB
2026-03-08T19:41:02+01:00,74.5,1500,0x0,ProcessingState.RUNNING,20.21,727,0,23.76,0.00,0.00,1373,2423
2026-03-08T19:41:12+01:00,73.0,1500,0x0,ProcessingState.RUNNING,15.46,735,0,25.00,0.00,0.00,1360,2436
2026-03-08T19:41:23+01:00,72.5,1500,0x0,ProcessingState.RUNNING,15.99,751,0,26.00,0.00,0.00,1374,2422
2026-03-08T19:41:34+01:00,73.5,1500,0x0,ProcessingState.RUNNING,17.35,744,0,25.00,0.00,0.00,1370,2426
2026-03-08T19:41:44+01:00,73.0,1500,0x0,ProcessingState.RUNNING,16.14,743,0,23.00,0.00,0.00,1374,2422
2026-03-08T19:41:55+01:00,73.0,1500,0x0,ProcessingState.RUNNING,18.57,751,0,24.00,0.00,0.00,1371,2424
2026-03-08T19:42:05+01:00,73.5,1500,0x0,ProcessingState.RUNNING,17.66,768,0,23.00,0.00,0.00,1365,2430
2026-03-08T19:42:16+01:00,73.0,1500,0x0,ProcessingState.RUNNING,16.30,750,0,23.00,0.00,0.00,1374,2421
2026-03-08T19:42:27+01:00,74.0,1500,0x0,ProcessingState.RUNNING,19.46,763,0,22.00,0.00,0.00,1361,2435
2026-03-08T19:42:37+01:00,73.5,1500,0x0,ProcessingState.RUNNING,15.26,780,0,22.00,0.00,0.00,1370,2425
2026-03-08T19:42:48+01:00,73.0,1500,0x0,ProcessingState.RUNNING,17.30,768,0,22.00,0.00,0.00,1368,2428
2026-03-08T19:42:58+01:00,73.5,1500,0x0,ProcessingState.RUNNING,16.61,762,0,23.00,0.00,0.00,1372,2423
2026-03-08T19:43:09+01:00,73.5,1500,0x0,ProcessingState.RUNNING,16.87,785,0,24.00,0.00,0.00,1375,2420
2026-03-08T19:43:20+01:00,74.5,1500,0x0,ProcessingState.RUNNING,16.58,787,0,21.00,0.00,0.00,1374,2422
2026-03-08T19:43:30+01:00,74.0,900,0x0,ProcessingState.RUNNING,16.20,785,0,22.00,0.00,0.00,1369,2427
2026-03-08T19:43:41+01:00,73.5,1500,0x0,ProcessingState.RUNNING,21.89,797,0,23.00,0.00,0.00,1364,2431
2026-03-08T19:43:51+01:00,73.0,900,0x0,ProcessingState.RUNNING,17.73,839,0,23.00,0.00,0.00,1362,2434
2026-03-08T19:44:02+01:00,74.0,1500,0x0,ProcessingState.RUNNING,16.88,889,0,24.00,0.00,0.00,1375,2421
2026-03-08T19:44:13+01:00,74.0,1500,0x0,ProcessingState.RUNNING,16.16,930,0,23.00,0.00,0.00,1371,2424
2026-03-08T19:44:23+01:00,74.0,1500,0x0,ProcessingState.RUNNING,18.82,959,0,22.00,0.00,0.00,1370,2426
2026-03-08T19:44:34+01:00,73.0,1500,0x0,ProcessingState.RUNNING,18.55,986,0,22.00,0.00,0.00,1359,2436
2026-03-08T19:44:44+01:00,73.0,1500,0x0,ProcessingState.RUNNING,18.67,997,0,23.00,0.00,0.00,1363,2433
2026-03-08T19:44:55+01:00,73.5,1500,0x0,ProcessingState.RUNNING,15.45,1009,0,22.00,0.00,0.00,1370,2426
2026-03-08T19:45:06+01:00,74.0,1500,0x0,ProcessingState.RUNNING,21.32,1015,0,20.00,0.00,0.00,1361,2434
2026-03-08T19:45:16+01:00,72.0,1500,0x0,ProcessingState.RUNNING,18.07,1016,0,23.00,0.00,0.00,1368,2428
2026-03-08T19:45:27+01:00,73.0,1500,0x0,ProcessingState.RUNNING,17.38,1017,0,21.00,0.00,0.00,1370,2425
2026-03-08T19:45:37+01:00,74.0,1500,0x0,ProcessingState.RUNNING,17.46,1016,0,21.00,0.00,0.00,1373,2423
2026-03-08T19:45:48+01:00,73.5,1500,0x0,ProcessingState.RUNNING,18.30,1018,0,23.00,0.00,0.00,1368,2427
2026-03-08T19:45:59+01:00,73.0,1500,0x0,ProcessingState.RUNNING,18.86,1019,0,20.00,0.00,0.00,1364,2432
2026-03-08T19:46:09+01:00,73.0,1500,0x0,ProcessingState.RUNNING,16.85,1019,0,26.00,0.00,0.00,1374,2422
2026-03-08T19:46:20+01:00,72.5,1500,0x0,ProcessingState.RUNNING,16.18,1017,0,22.77,0.00,0.00,1365,2431
2026-03-08T19:46:30+01:00,73.0,1500,0x0,ProcessingState.RUNNING,16.92,1018,0,22.00,0.00,0.00,1362,2433
2026-03-08T19:46:41+01:00,73.0,1500,0x0,ProcessingState.RUNNING,16.87,1018,0,23.00,0.00,0.00,1365,2431
2026-03-08T19:46:51+01:00,72.5,1500,0x0,ProcessingState.RUNNING,16.48,1018,0,21.00,0.00,0.00,1357,2439
2026-03-08T19:47:02+01:00,74.0,1500,0x0,ProcessingState.RUNNING,27.52,1017,0,19.80,0.00,0.00,1361,2434
2026-03-08T19:47:13+01:00,73.5,1500,0x0,ProcessingState.RUNNING,15.36,1018,0,22.00,0.00,0.00,1363,2433
2026-03-08T19:47:23+01:00,74.5,1500,0x0,ProcessingState.RUNNING,15.82,1018,0,24.00,0.00,0.00,1361,2435
2026-03-08T19:47:34+01:00,72.5,1500,0x0,ProcessingState.RUNNING,49.52,1018,0,23.00,0.00,0.00,1366,2430
2026-03-08T19:47:45+01:00,73.5,1500,0x0,ProcessingState.RUNNING,18.05,1018,0,23.00,0.00,0.00,1357,2438
2026-03-08T19:47:55+01:00,72.5,1500,0x0,ProcessingState.RUNNING,44.32,1018,0,20.00,0.00,0.00,1364,2432
2026-03-08T19:48:06+01:00,73.5,1500,0x0,ProcessingState.RUNNING,15.79,1018,0,23.00,0.00,0.00,1364,2432
2026-03-08T19:48:16+01:00,74.0,1500,0x0,ProcessingState.RUNNING,22.70,1019,0,25.00,0.00,0.00,1356,2440
2026-03-08T19:48:27+01:00,73.5,1500,0x0,ProcessingState.RUNNING,19.57,1018,0,23.76,0.00,0.00,1362,2433
2026-03-08T19:48:38+01:00,71.5,1500,0x0,ProcessingState.RUNNING,16.52,1018,0,23.00,0.00,0.00,1363,2433
2026-03-08T19:48:48+01:00,73.5,1500,0x0,ProcessingState.RUNNING,21.66,1018,0,21.00,0.00,0.00,1358,2438
